y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
31,13.98299357,5.807354922,16,0,0,0,0,1,0,0,0
53,13.98299357,5.807354922,17,0,0,0,0,1,0,0,0
131,13.98299357,5.807354922,18,0,0,0,0,1,0,0,0
232,13.98299357,5.807354922,19,0,0,0,0,1,0,0,0
486,13.98299357,5.807354922,20,0,0,0,0,1,0,0,0
951,13.98299357,5.807354922,21,0,0,0,0,1,0,0,0
1838,13.98299357,5.807354922,22,0,0,0,0,1,0,0,0
3677,13.98299357,5.807354922,23,0,0,0,0,1,0,0,0
7347,13.98299357,5.807354922,24,0,0,0,0,1,0,0,0
14850,13.98299357,5.807354922,25,0,0,0,0,1,0,0,0
29644,13.98299357,5.807354922,26,0,0,0,0,1,0,0,0
601,13.98299357,6,0,0,0,0,0,0,1,0,0
319,13.98299357,6,1,0,0,0,0,0,1,0,0
331,13.98299357,6,2,0,0,0,0,0,1,0,0
464,13.98299357,6,3,0,0,0,0,0,1,0,0
101,13.98299357,6,4,0,0,0,0,0,1,0,0
90,13.98299357,6,5,0,0,0,0,0,1,0,0
73,13.98299357,6,6,0,0,0,0,0,1,0,0
83,13.98299357,6,7,0,0,0,0,0,1,0,0
20,13.98299357,6,8,0,0,0,0,0,1,0,0
13,13.98299357,6,9,0,0,0,0,0,1,0,0
22,13.98299357,6,10,0,0,0,0,0,1,0,0
9,13.98299357,6,11,0,0,0,0,0,1,0,0
9,13.98299357,6,12,0,0,0,0,0,1,0,0
10,13.98299357,6,13,0,0,0,0,0,1,0,0
16,13.98299357,6,14,0,0,0,0,0,1,0,0
19,13.98299357,6,15,0,0,0,0,0,1,0,0
52,13.98299357,6,16,0,0,0,0,0,1,0,0
218,13.98299357,6,17,0,0,0,0,0,1,0,0
180,13.98299357,6,18,0,0,0,0,0,1,0,0
1001,13.98299357,6,19,0,0,0,0,0,1,0,0
1314,13.98299357,6,20,0,0,0,0,0,1,0,0
1886,13.98299357,6,21,0,0,0,0,0,1,0,0
2113,13.98299357,6,22,0,0,0,0,0,1,0,0
3667,13.98299357,6,23,0,0,0,0,0,1,0,0
7269,13.98299357,6,24,0,0,0,0,0,1,0,0
14694,13.98299357,6,25,0,0,0,0,0,1,0,0
29530,13.98299357,6,26,0,0,0,0,0,1,0,0
818,13.98299357,6.584962501,0,0,0,0,0,0,0,1,0
438,13.98299357,6.584962501,1,0,0,0,0,0,0,1,0
200,13.98299357,6.584962501,2,0,0,0,0,0,0,1,0
116,13.98299357,6.584962501,3,0,0,0,0,0,0,1,0
53,13.98299357,6.584962501,4,0,0,0,0,0,0,1,0
31,13.98299357,6.584962501,5,0,0,0,0,0,0,1,0
16,13.98299357,6.584962501,6,0,0,0,0,0,0,1,0
36,13.98299357,6.584962501,7,0,0,0,0,0,0,1,0
0,13.98299357,6.584962501,8,0,0,0,0,0,0,1,0
16,13.98299357,6.584962501,9,0,0,0,0,0,0,1,0
16,13.98299357,6.584962501,10,0,0,0,0,0,0,1,0
0,13.98299357,6.584962501,11,0,0,0,0,0,0,1,0
15,13.98299357,6.584962501,12,0,0,0,0,0,0,1,0
0,13.98299357,6.584962501,13,0,0,0,0,0,0,1,0
16,13.98299357,6.584962501,14,0,0,0,0,0,0,1,0
16,13.98299357,6.584962501,15,0,0,0,0,0,0,1,0
37,13.98299357,6.584962501,16,0,0,0,0,0,0,1,0
47,13.98299357,6.584962501,17,0,0,0,0,0,0,1,0
122,13.98299357,6.584962501,18,0,0,0,0,0,0,1,0
263,13.98299357,6.584962501,19,0,0,0,0,0,0,1,0
486,13.98299357,6.584962501,20,0,0,0,0,0,0,1,0
917,13.98299357,6.584962501,21,0,0,0,0,0,0,1,0
1873,13.98299357,6.584962501,22,0,0,0,0,0,0,1,0
3806,13.98299357,6.584962501,23,0,0,0,0,0,0,1,0
7353,13.98299357,6.584962501,24,0,0,0,0,0,0,1,0
14829,13.98299357,6.584962501,25,0,0,0,0,0,0,1,0
31149,13.98299357,6.584962501,26,0,0,0,0,0,0,1,0
1149,13.98299357,7,0,0,0,0,0,0,0,0,1
586,13.98299357,7,1,0,0,0,0,0,0,0,1
285,13.98299357,7,2,0,0,0,0,0,0,0,1
184,13.98299357,7,3,0,0,0,0,0,0,0,1
79,13.98299357,7,4,0,0,0,0,0,0,0,1
38,13.98299357,7,5,0,0,0,0,0,0,0,1
31,13.98299357,7,6,0,0,0,0,0,0,0,1
16,13.98299357,7,7,0,0,0,0,0,0,0,1
15,13.98299357,7,8,0,0,0,0,0,0,0,1
20,13.98299357,7,9,0,0,0,0,0,0,0,1
0,13.98299357,7,10,0,0,0,0,0,0,0,1
16,13.98299357,7,11,0,0,0,0,0,0,0,1
0,13.98299357,7,12,0,0,0,0,0,0,0,1
16,13.98299357,7,13,0,0,0,0,0,0,0,1
15,13.98299357,7,14,0,0,0,0,0,0,0,1
16,13.98299357,7,15,0,0,0,0,0,0,0,1
33,13.98299357,7,16,0,0,0,0,0,0,0,1
66,13.98299357,7,17,0,0,0,0,0,0,0,1
115,13.98299357,7,18,0,0,0,0,0,0,0,1
254,13.98299357,7,19,0,0,0,0,0,0,0,1
470,13.98299357,7,20,0,0,0,0,0,0,0,1
949,13.98299357,7,21,0,0,0,0,0,0,0,1
1919,13.98299357,7,22,0,0,0,0,0,0,0,1
4061,13.98299357,7,23,0,0,0,0,0,0,0,1
7929,13.98299357,7,24,0,0,0,0,0,0,0,1
14976,13.98299357,7,25,0,0,0,0,0,0,0,1
29807,13.98299357,7,26,0,0,0,0,0,0,0,1
554,14.56795608,5.321928095,0,0,0,0,0,0,0,0,0
263,14.56795608,5.321928095,1,0,0,0,0,0,0,0,0
137,14.56795608,5.321928095,2,0,0,0,0,0,0,0,0
85,14.56795608,5.321928095,3,0,0,0,0,0,0,0,0
62,14.56795608,5.321928095,4,0,0,0,0,0,0,0,0
16,14.56795608,5.321928095,5,0,0,0,0,0,0,0,0
22,14.56795608,5.321928095,6,0,0,0,0,0,0,0,0
15,14.56795608,5.321928095,7,0,0,0,0,0,0,0,0
16,14.56795608,5.321928095,8,0,0,0,0,0,0,0,0
16,14.56795608,5.321928095,9,0,0,0,0,0,0,0,0
15,14.56795608,5.321928095,10,0,0,0,0,0,0,0,0
16,14.56795608,5.321928095,11,0,0,0,0,0,0,0,0
18,14.56795608,5.321928095,12,0,0,0,0,0,0,0,0
3,14.56795608,5.321928095,13,0,0,0,0,0,0,0,0
16,14.56795608,5.321928095,14,0,0,0,0,0,0,0,0
15,14.56795608,5.321928095,15,0,0,0,0,0,0,0,0
32,14.56795608,5.321928095,16,0,0,0,0,0,0,0,0
68,14.56795608,5.321928095,17,0,0,0,0,0,0,0,0
131,14.56795608,5.321928095,18,0,0,0,0,0,0,0,0
239,14.56795608,5.321928095,19,0,0,0,0,0,0,0,0
463,14.56795608,5.321928095,20,0,0,0,0,0,0,0,0
918,14.56795608,5.321928095,21,0,0,0,0,0,0,0,0
1789,14.56795608,5.321928095,22,0,0,0,0,0,0,0,0
3581,14.56795608,5.321928095,23,0,0,0,0,0,0,0,0
7178,14.56795608,5.321928095,24,0,0,0,0,0,0,0,0
14585,14.56795608,5.321928095,25,0,0,0,0,0,0,0,0
29302,14.56795608,5.321928095,26,0,0,0,0,0,0,0,0
755,14.56795608,5.807354922,0,1,0,0,0,0,0,0,0
448,14.56795608,5.807354922,1,1,0,0,0,0,0,0,0
200,14.56795608,5.807354922,2,1,0,0,0,0,0,0,0
116,14.56795608,5.807354922,3,1,0,0,0,0,0,0,0
69,14.56795608,5.807354922,4,1,0,0,0,0,0,0,0
31,14.56795608,5.807354922,5,1,0,0,0,0,0,0,0
22,14.56795608,5.807354922,6,1,0,0,0,0,0,0,0
16,14.56795608,5.807354922,7,1,0,0,0,0,0,0,0
16,14.56795608,5.807354922,8,1,0,0,0,0,0,0,0
16,14.56795608,5.807354922,9,1,0,0,0,0,0,0,0
0,14.56795608,5.807354922,10,1,0,0,0,0,0,0,0
0,14.56795608,5.807354922,11,1,0,0,0,0,0,0,0
22,14.56795608,5.807354922,12,1,0,0,0,0,0,0,0
16,14.56795608,5.807354922,13,1,0,0,0,0,0,0,0
15,14.56795608,5.807354922,14,1,0,0,0,0,0,0,0
16,14.56795608,5.807354922,15,1,0,0,0,0,0,0,0
31,14.56795608,5.807354922,16,1,0,0,0,0,0,0,0
85,14.56795608,5.807354922,17,1,0,0,0,0,0,0,0
116,14.56795608,5.807354922,18,1,0,0,0,0,0,0,0
254,14.56795608,5.807354922,19,1,0,0,0,0,0,0,0
503,14.56795608,5.807354922,20,1,0,0,0,0,0,0,0
1194,14.56795608,5.807354922,21,1,0,0,0,0,0,0,0
1856,14.56795608,5.807354922,22,1,0,0,0,0,0,0,0
3960,14.56795608,5.807354922,23,1,0,0,0,0,0,0,0
7405,14.56795608,5.807354922,24,1,0,0,0,0,0,0,0
17156,14.56795608,5.807354922,25,1,0,0,0,0,0,0,0
30667,14.56795608,5.807354922,26,1,0,0,0,0,0,0,0
870,14.56795608,6,0,0,1,0,0,0,0,0,0
454,14.56795608,6,1,0,1,0,0,0,0,0,0
216,14.56795608,6,2,0,1,0,0,0,0,0,0
132,14.56795608,6,3,0,1,0,0,0,0,0,0
53,14.56795608,6,4,0,1,0,0,0,0,0,0
47,14.56795608,6,5,0,1,0,0,0,0,0,0
38,14.56795608,6,6,0,1,0,0,0,0,0,0
31,14.56795608,6,7,0,1,0,0,0,0,0,0
16,14.56795608,6,8,0,1,0,0,0,0,0,0
15,14.56795608,6,9,0,1,0,0,0,0,0,0
23,14.56795608,6,10,0,1,0,0,0,0,0,0
15,14.56795608,6,11,0,1,0,0,0,0,0,0
16,14.56795608,6,12,0,1,0,0,0,0,0,0
15,14.56795608,6,13,0,1,0,0,0,0,0,0
16,14.56795608,6,14,0,1,0,0,0,0,0,0
16,14.56795608,6,15,0,1,0,0,0,0,0,0
37,14.56795608,6,16,0,1,0,0,0,0,0,0
85,14.56795608,6,17,0,1,0,0,0,0,0,0
131,14.56795608,6,18,0,1,0,0,0,0,0,0
232,14.56795608,6,19,0,1,0,0,0,0,0,0
486,14.56795608,6,20,0,1,0,0,0,0,0,0
917,14.56795608,6,21,0,1,0,0,0,0,0,0
1973,14.56795608,6,22,0,1,0,0,0,0,0,0
3791,14.56795608,6,23,0,1,0,0,0,0,0,0
7430,14.56795608,6,24,0,1,0,0,0,0,0,0
15074,14.56795608,6,25,0,1,0,0,0,0,0,0
29313,14.56795608,6,26,0,1,0,0,0,0,0,0
1203,14.56795608,6.584962501,0,0,0,1,0,0,0,0,0
617,14.56795608,6.584962501,1,0,0,1,0,0,0,0,0
322,14.56795608,6.584962501,2,0,0,1,0,0,0,0,0
147,14.56795608,6.584962501,3,0,0,1,0,0,0,0,0
100,14.56795608,6.584962501,4,0,0,1,0,0,0,0,0
53,14.56795608,6.584962501,5,0,0,1,0,0,0,0,0
16,14.56795608,6.584962501,6,0,0,1,0,0,0,0,0
31,14.56795608,6.584962501,7,0,0,1,0,0,0,0,0
16,14.56795608,6.584962501,8,0,0,1,0,0,0,0,0
15,14.56795608,6.584962501,9,0,0,1,0,0,0,0,0
21,14.56795608,6.584962501,10,0,0,1,0,0,0,0,0
0,14.56795608,6.584962501,11,0,0,1,0,0,0,0,0
31,14.56795608,6.584962501,12,0,0,1,0,0,0,0,0
0,14.56795608,6.584962501,13,0,0,1,0,0,0,0,0
16,14.56795608,6.584962501,14,0,0,1,0,0,0,0,0
16,14.56795608,6.584962501,15,0,0,1,0,0,0,0,0
37,14.56795608,6.584962501,16,0,0,1,0,0,0,0,0
63,14.56795608,6.584962501,17,0,0,1,0,0,0,0,0
132,14.56795608,6.584962501,18,0,0,1,0,0,0,0,0
237,14.56795608,6.584962501,19,0,0,1,0,0,0,0,0
469,14.56795608,6.584962501,20,0,0,1,0,0,0,0,0
916,14.56795608,6.584962501,21,0,0,1,0,0,0,0,0
1819,14.56795608,6.584962501,22,0,0,1,0,0,0,0,0
3608,14.56795608,6.584962501,23,0,0,1,0,0,0,0,0
7200,14.56795608,6.584962501,24,0,0,1,0,0,0,0,0
14417,14.56795608,6.584962501,25,0,0,1,0,0,0,0,0
28680,14.56795608,6.584962501,26,0,0,1,0,0,0,0,0
1587,14.56795608,7,0,0,0,0,1,0,0,0,0
786,14.56795608,7,1,0,0,0,1,0,0,0,0
417,14.56795608,7,2,0,0,0,1,0,0,0,0
200,14.56795608,7,3,0,0,0,1,0,0,0,0
116,14.56795608,7,4,0,0,0,1,0,0,0,0
69,14.56795608,7,5,0,0,0,1,0,0,0,0
31,14.56795608,7,6,0,0,0,1,0,0,0,0
31,14.56795608,7,7,0,0,0,1,0,0,0,0
4,14.56795608,7,8,0,0,0,1,0,0,0,0
16,14.56795608,7,9,0,0,0,1,0,0,0,0
16,14.56795608,7,10,0,0,0,1,0,0,0,0
15,14.56795608,7,11,0,0,0,1,0,0,0,0
16,14.56795608,7,12,0,0,0,1,0,0,0,0
16,14.56795608,7,13,0,0,0,1,0,0,0,0
21,14.56795608,7,14,0,0,0,1,0,0,0,0
0,14.56795608,7,15,0,0,0,1,0,0,0,0
16,14.56795608,7,16,0,0,0,1,0,0,0,0
69,14.56795608,7,17,0,0,0,1,0,0,0,0
116,14.56795608,7,18,0,0,0,1,0,0,0,0
247,14.56795608,7,19,0,0,0,1,0,0,0,0
470,14.56795608,7,20,0,0,0,1,0,0,0,0
918,14.56795608,7,21,0,0,0,1,0,0,0,0
1789,14.56795608,7,22,0,0,0,1,0,0,0,0
3577,14.56795608,7,23,0,0,0,1,0,0,0,0
7177,14.56795608,7,24,0,0,0,1,0,0,0,0
14359,14.56795608,7,25,0,0,0,1,0,0,0,0
28673,14.56795608,7,26,0,0,0,1,0,0,0,0
748,14.56795608,5.807354922,0,0,0,0,0,1,0,0,0
385,14.56795608,5.807354922,1,0,0,0,0,1,0,0,0
185,14.56795608,5.807354922,2,0,0,0,0,1,0,0,0
116,14.56795608,5.807354922,3,0,0,0,0,1,0,0,0
66,14.56795608,5.807354922,4,0,0,0,0,1,0,0,0
32,14.56795608,5.807354922,5,0,0,0,0,1,0,0,0
16,14.56795608,5.807354922,6,0,0,0,0,1,0,0,0
15,14.56795608,5.807354922,7,0,0,0,0,1,0,0,0
16,14.56795608,5.807354922,8,0,0,0,0,1,0,0,0
6,14.56795608,5.807354922,9,0,0,0,0,1,0,0,0
16,14.56795608,5.807354922,10,0,0,0,0,1,0,0,0
15,14.56795608,5.807354922,11,0,0,0,0,1,0,0,0
0,14.56795608,5.807354922,12,0,0,0,0,1,0,0,0
16,14.56795608,5.807354922,13,0,0,0,0,1,0,0,0
16,14.56795608,5.807354922,14,0,0,0,0,1,0,0,0
15,14.56795608,5.807354922,15,0,0,0,0,1,0,0,0
38,14.56795608,5.807354922,16,0,0,0,0,1,0,0,0
62,14.56795608,5.807354922,17,0,0,0,0,1,0,0,0
122,14.56795608,5.807354922,18,0,0,0,0,1,0,0,0
231,14.56795608,5.807354922,19,0,0,0,0,1,0,0,0
469,14.56795608,5.807354922,20,0,0,0,0,1,0,0,0
934,14.56795608,5.807354922,21,0,0,0,0,1,0,0,0
1819,14.56795608,5.807354922,22,0,0,0,0,1,0,0,0
3621,14.56795608,5.807354922,23,0,0,0,0,1,0,0,0
7266,14.56795608,5.807354922,24,0,0,0,0,1,0,0,0
14449,14.56795608,5.807354922,25,0,0,0,0,1,0,0,0
29027,14.56795608,5.807354922,26,0,0,0,0,1,0,0,0
817,14.56795608,6,0,0,0,0,0,0,1,0,0
438,14.56795608,6,1,0,0,0,0,0,1,0,0
216,14.56795608,6,2,0,0,0,0,0,1,0,0
132,14.56795608,6,3,0,0,0,0,0,1,0,0
68,14.56795608,6,4,0,0,0,0,0,1,0,0
32,14.56795608,6,5,0,0,0,0,0,1,0,0
16,14.56795608,6,6,0,0,0,0,0,1,0,0
22,14.56795608,6,7,0,0,0,0,0,1,0,0
16,14.56795608,6,8,0,0,0,0,0,1,0,0
15,14.56795608,6,9,0,0,0,0,0,1,0,0
16,14.56795608,6,10,0,0,0,0,0,1,0,0
16,14.56795608,6,11,0,0,0,0,0,1,0,0
15,14.56795608,6,12,0,0,0,0,0,1,0,0
0,14.56795608,6,13,0,0,0,0,0,1,0,0
22,14.56795608,6,14,0,0,0,0,0,1,0,0
16,14.56795608,6,15,0,0,0,0,0,1,0,0
31,14.56795608,6,16,0,0,0,0,0,1,0,0
54,14.56795608,6,17,0,0,0,0,0,1,0,0
131,14.56795608,6,18,0,0,0,0,0,1,0,0
231,14.56795608,6,19,0,0,0,0,0,1,0,0
502,14.56795608,6,20,0,0,0,0,0,1,0,0
917,14.56795608,6,21,0,0,0,0,0,1,0,0
1826,14.56795608,6,22,0,0,0,0,0,1,0,0
3638,14.56795608,6,23,0,0,0,0,0,1,0,0
7375,14.56795608,6,24,0,0,0,0,0,1,0,0
14532,14.56795608,6,25,0,0,0,0,0,1,0,0
29341,14.56795608,6,26,0,0,0,0,0,1,0,0
1218,14.56795608,6.584962501,0,0,0,0,0,0,0,1,0
624,14.56795608,6.584962501,1,0,0,0,0,0,0,1,0
331,14.56795608,6.584962501,2,0,0,0,0,0,0,1,0
169,14.56795608,6.584962501,3,0,0,0,0,0,0,1,0
95,14.56795608,6.584962501,4,0,0,0,0,0,0,1,0
51,14.56795608,6.584962501,5,0,0,0,0,0,0,1,0
31,14.56795608,6.584962501,6,0,0,0,0,0,0,1,0
22,14.56795608,6.584962501,7,0,0,0,0,0,0,1,0
16,14.56795608,6.584962501,8,0,0,0,0,0,0,1,0
15,14.56795608,6.584962501,9,0,0,0,0,0,0,1,0
16,14.56795608,6.584962501,10,0,0,0,0,0,0,1,0
16,14.56795608,6.584962501,11,0,0,0,0,0,0,1,0
15,14.56795608,6.584962501,12,0,0,0,0,0,0,1,0
0,14.56795608,6.584962501,13,0,0,0,0,0,0,1,0
6,14.56795608,6.584962501,14,0,0,0,0,0,0,1,0
16,14.56795608,6.584962501,15,0,0,0,0,0,0,1,0
31,14.56795608,6.584962501,16,0,0,0,0,0,0,1,0
69,14.56795608,6.584962501,17,0,0,0,0,0,0,1,0
116,14.56795608,6.584962501,18,0,0,0,0,0,0,1,0
248,14.56795608,6.584962501,19,0,0,0,0,0,0,1,0
485,14.56795608,6.584962501,20,0,0,0,0,0,0,1,0
939,14.56795608,6.584962501,21,0,0,0,0,0,0,1,0
1865,14.56795608,6.584962501,22,0,0,0,0,0,0,1,0
3776,14.56795608,6.584962501,23,0,0,0,0,0,0,1,0
7433,14.56795608,6.584962501,24,0,0,0,0,0,0,1,0
14606,14.56795608,6.584962501,25,0,0,0,0,0,0,1,0
29139,14.56795608,6.584962501,26,0,0,0,0,0,0,1,0
1621,14.56795608,7,0,0,0,0,0,0,0,0,1
817,14.56795608,7,1,0,0,0,0,0,0,0,1
432,14.56795608,7,2,0,0,0,0,0,0,0,1
222,14.56795608,7,3,0,0,0,0,0,0,0,1
116,14.56795608,7,4,0,0,0,0,0,0,0,1
63,14.56795608,7,5,0,0,0,0,0,0,0,1
44,14.56795608,7,6,0,0,0,0,0,0,0,1
16,14.56795608,7,7,0,0,0,0,0,0,0,1
31,14.56795608,7,8,0,0,0,0,0,0,0,1
18,14.56795608,7,9,0,0,0,0,0,0,0,1
11,14.56795608,7,10,0,0,0,0,0,0,0,1
0,14.56795608,7,11,0,0,0,0,0,0,0,1
0,14.56795608,7,12,0,0,0,0,0,0,0,1
16,14.56795608,7,13,0,0,0,0,0,0,0,1
16,14.56795608,7,14,0,0,0,0,0,0,0,1
15,14.56795608,7,15,0,0,0,0,0,0,0,1
38,14.56795608,7,16,0,0,0,0,0,0,0,1
63,14.56795608,7,17,0,0,0,0,0,0,0,1
116,14.56795608,7,18,0,0,0,0,0,0,0,1
269,14.56795608,7,19,0,0,0,0,0,0,0,1
470,14.56795608,7,20,0,0,0,0,0,0,0,1
932,14.56795608,7,21,0,0,0,0,0,0,0,1
1858,14.56795608,7,22,0,0,0,0,0,0,0,1
3708,14.56795608,7,23,0,0,0,0,0,0,0,1
7534,14.56795608,7,24,0,0,0,0,0,0,0,1
14800,14.56795608,7,25,0,0,0,0,0,0,0,1
29649,14.56795608,7,26,0,0,0,0,0,0,0,1
886,15.30492167,5.321928095,0,0,0,0,0,0,0,0,0
448,15.30492167,5.321928095,1,0,0,0,0,0,0,0,0
223,15.30492167,5.321928095,2,0,0,0,0,0,0,0,0
132,15.30492167,5.321928095,3,0,0,0,0,0,0,0,0
69,15.30492167,5.321928095,4,0,0,0,0,0,0,0,0
47,15.30492167,5.321928095,5,0,0,0,0,0,0,0,0
37,15.30492167,5.321928095,6,0,0,0,0,0,0,0,0
31,15.30492167,5.321928095,7,0,0,0,0,0,0,0,0
16,15.30492167,5.321928095,8,0,0,0,0,0,0,0,0
15,15.30492167,5.321928095,9,0,0,0,0,0,0,0,0
23,15.30492167,5.321928095,10,0,0,0,0,0,0,0,0
16,15.30492167,5.321928095,11,0,0,0,0,0,0,0,0
15,15.30492167,5.321928095,12,0,0,0,0,0,0,0,0
16,15.30492167,5.321928095,13,0,0,0,0,0,0,0,0
31,15.30492167,5.321928095,14,0,0,0,0,0,0,0,0
22,15.30492167,5.321928095,15,0,0,0,0,0,0,0,0
47,15.30492167,5.321928095,16,0,0,0,0,0,0,0,0
53,15.30492167,5.321928095,17,0,0,0,0,0,0,0,0
116,15.30492167,5.321928095,18,0,0,0,0,0,0,0,0
232,15.30492167,5.321928095,19,0,0,0,0,0,0,0,0
461,15.30492167,5.321928095,20,0,0,0,0,0,0,0,0
902,15.30492167,5.321928095,21,0,0,0,0,0,0,0,0
1774,15.30492167,5.321928095,22,0,0,0,0,0,0,0,0
3609,15.30492167,5.321928095,23,0,0,0,0,0,0,0,0
7147,15.30492167,5.321928095,24,0,0,0,0,0,0,0,0
14271,15.30492167,5.321928095,25,0,0,0,0,0,0,0,0
28358,15.30492167,5.321928095,26,0,0,0,0,0,0,0,0
1203,15.30492167,5.807354922,0,1,0,0,0,0,0,0,0
616,15.30492167,5.807354922,1,1,0,0,0,0,0,0,0
317,15.30492167,5.807354922,2,1,0,0,0,0,0,0,0
169,15.30492167,5.807354922,3,1,0,0,0,0,0,0,0
100,15.30492167,5.807354922,4,1,0,0,0,0,0,0,0
66,15.30492167,5.807354922,5,1,0,0,0,0,0,0,0
33,15.30492167,5.807354922,6,1,0,0,0,0,0,0,0
32,15.30492167,5.807354922,7,1,0,0,0,0,0,0,0
37,15.30492167,5.807354922,8,1,0,0,0,0,0,0,0
16,15.30492167,5.807354922,9,1,0,0,0,0,0,0,0
16,15.30492167,5.807354922,10,1,0,0,0,0,0,0,0
15,15.30492167,5.807354922,11,1,0,0,0,0,0,0,0
32,15.30492167,5.807354922,12,1,0,0,0,0,0,0,0
22,15.30492167,5.807354922,13,1,0,0,0,0,0,0,0
15,15.30492167,5.807354922,14,1,0,0,0,0,0,0,0
32,15.30492167,5.807354922,15,1,0,0,0,0,0,0,0
31,15.30492167,5.807354922,16,1,0,0,0,0,0,0,0
68,15.30492167,5.807354922,17,1,0,0,0,0,0,0,0
117,15.30492167,5.807354922,18,1,0,0,0,0,0,0,0
238,15.30492167,5.807354922,19,1,0,0,0,0,0,0,0
479,15.30492167,5.807354922,20,1,0,0,0,0,0,0,0
924,15.30492167,5.807354922,21,1,0,0,0,0,0,0,0
1804,15.30492167,5.807354922,22,1,0,0,0,0,0,0,0
3657,15.30492167,5.807354922,23,1,0,0,0,0,0,0,0
7302,15.30492167,5.807354922,24,1,0,0,0,0,0,0,0
14536,15.30492167,5.807354922,25,1,0,0,0,0,0,0,0
28989,15.30492167,5.807354922,26,1,0,0,0,0,0,0,0
1372,15.30492167,6,0,0,1,0,0,0,0,0,0
717,15.30492167,6,1,0,1,0,0,0,0,0,0
354,15.30492167,6,2,0,1,0,0,0,0,0,0
185,15.30492167,6,3,0,1,0,0,0,0,0,0
100,15.30492167,6,4,0,1,0,0,0,0,0,0
63,15.30492167,6,5,0,1,0,0,0,0,0,0
38,15.30492167,6,6,0,1,0,0,0,0,0,0
31,15.30492167,6,7,0,1,0,0,0,0,0,0
31,15.30492167,6,8,0,1,0,0,0,0,0,0
22,15.30492167,6,9,0,1,0,0,0,0,0,0
31,15.30492167,6,10,0,1,0,0,0,0,0,0
16,15.30492167,6,11,0,1,0,0,0,0,0,0
16,15.30492167,6,12,0,1,0,0,0,0,0,0
22,15.30492167,6,13,0,1,0,0,0,0,0,0
16,15.30492167,6,14,0,1,0,0,0,0,0,0
31,15.30492167,6,15,0,1,0,0,0,0,0,0
31,15.30492167,6,16,0,1,0,0,0,0,0,0
69,15.30492167,6,17,0,1,0,0,0,0,0,0
116,15.30492167,6,18,0,1,0,0,0,0,0,0
238,15.30492167,6,19,0,1,0,0,0,0,0,0
502,15.30492167,6,20,0,1,0,0,0,0,0,0
917,15.30492167,6,21,0,1,0,0,0,0,0,0
1820,15.30492167,6,22,0,1,0,0,0,0,0,0
3624,15.30492167,6,23,0,1,0,0,0,0,0,0
7187,15.30492167,6,24,0,1,0,0,0,0,0,0
14489,15.30492167,6,25,0,1,0,0,0,0,0,0
28695,15.30492167,6,26,0,1,0,0,0,0,0,0
2005,15.30492167,6.584962501,0,0,0,1,0,0,0,0,0
987,15.30492167,6.584962501,1,0,0,1,0,0,0,0,0
523,15.30492167,6.584962501,2,0,0,1,0,0,0,0,0
279,15.30492167,6.584962501,3,0,0,1,0,0,0,0,0
138,15.30492167,6.584962501,4,0,0,1,0,0,0,0,0
81,15.30492167,6.584962501,5,0,0,1,0,0,0,0,0
50,15.30492167,6.584962501,6,0,0,1,0,0,0,0,0
47,15.30492167,6.584962501,7,0,0,1,0,0,0,0,0
21,15.30492167,6.584962501,8,0,0,1,0,0,0,0,0
31,15.30492167,6.584962501,9,0,0,1,0,0,0,0,0
15,15.30492167,6.584962501,10,0,0,1,0,0,0,0,0
16,15.30492167,6.584962501,11,0,0,1,0,0,0,0,0
6,15.30492167,6.584962501,12,0,0,1,0,0,0,0,0
32,15.30492167,6.584962501,13,0,0,1,0,0,0,0,0
15,15.30492167,6.584962501,14,0,0,1,0,0,0,0,0
31,15.30492167,6.584962501,15,0,0,1,0,0,0,0,0
23,15.30492167,6.584962501,16,0,0,1,0,0,0,0,0
47,15.30492167,6.584962501,17,0,0,1,0,0,0,0,0
116,15.30492167,6.584962501,18,0,0,1,0,0,0,0,0
238,15.30492167,6.584962501,19,0,0,1,0,0,0,0,0
484,15.30492167,6.584962501,20,0,0,1,0,0,0,0,0
903,15.30492167,6.584962501,21,0,0,1,0,0,0,0,0
1821,15.30492167,6.584962501,22,0,0,1,0,0,0,0,0
3608,15.30492167,6.584962501,23,0,0,1,0,0,0,0,0
7148,15.30492167,6.584962501,24,0,0,1,0,0,0,0,0
14382,15.30492167,6.584962501,25,0,0,1,0,0,0,0,0
28699,15.30492167,6.584962501,26,0,0,1,0,0,0,0,0
2587,15.30492167,7,0,0,0,0,1,0,0,0,0
1306,15.30492167,7,1,0,0,0,1,0,0,0,0
680,15.30492167,7,2,0,0,0,1,0,0,0,0
354,15.30492167,7,3,0,0,0,1,0,0,0,0
170,15.30492167,7,4,0,0,0,1,0,0,0,0
100,15.30492167,7,5,0,0,0,1,0,0,0,0
63,15.30492167,7,6,0,0,0,1,0,0,0,0
38,15.30492167,7,7,0,0,0,1,0,0,0,0
31,15.30492167,7,8,0,0,0,1,0,0,0,0
31,15.30492167,7,9,0,0,0,1,0,0,0,0
22,15.30492167,7,10,0,0,0,1,0,0,0,0
16,15.30492167,7,11,0,0,0,1,0,0,0,0
16,15.30492167,7,12,0,0,0,1,0,0,0,0
31,15.30492167,7,13,0,0,0,1,0,0,0,0
16,15.30492167,7,14,0,0,0,1,0,0,0,0
